关注频道,#genre#
CCTV-8 电视剧,http://39.134.66.110/PLTV/88888888/224/3221225795/index.m3u8#http://140.207.241.3:8080/live/program/live/cctv8hd/4000000/mnf.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225635/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225631/index.m3u8#http://125.210.152.19:9090/live/hzgq-cctv8gq-h264.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8#http://171.108.239.90:8181/tsfile/live/1034_1.m3u8#http://59.44.10.113:9901/tsfile/live/1053_1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221227174/1.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227174/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227174/index.m3u8?servicetype=1#http://117.148.179.160/PLTV/88888888/224/3221231694/index.m3u8#http://39.135.34.150:8080/000000001000/1000000001000003736/1.m3u8?xtkg
CCTV-9 纪录,http://39.134.66.110/PLTV/88888888/224/3221225676/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225646/index.m3u8#http://117.148.179.162/PLTV/88888888/224/3221231697/index.m3u8#http://125.210.152.19:9090/live/hzgq-cctv9gq-h264.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8#http://171.108.239.90:8181/tsfile/live/1035_1.m3u8#http://59.44.10.113:9901/tsfile/live/1002_1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225929/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226923/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225820/1.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225820/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226923/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225929/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225820/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226923/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225929/index.m3u8?servicetype=1#http://117.148.179.162/PLTV/88888888/224/3221231697/index.m3u8#http://39.135.34.150:8080/000000001000/1000000001000014583/1.m3u8?xtkg
CCTV-10 科教,http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8#http://140.207.241.3:8080/live/program/live/cctv10hd/4000000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225627/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225636/index.m3u8#http://125.210.152.19:9090/live/hzgq-cctv10gq-h264.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8#http://59.44.10.113:9901/tsfile/live/1004_1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225931/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226976/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225814/1.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225814/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225931/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226976/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225814/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225931/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226976/index.m3u8?servicetype=1#http://117.148.179.164/PLTV/88888888/224/3221232492/index.m3u8#http://117.148.179.175/PLTV/88888888/224/3221231666/index.m3u8#http://39.135.34.150:8080/000000001000/7019587760656900133/1.m3u8?xtkg
CCTV-11 戏曲,http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8#http://125.210.152.19:9090/live/hzgq-cctv11gq-h264.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8#http://59.44.10.113:9901/tsfile/live/1043_1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225815/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226927/1.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225815/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226927/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225815/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226927/index.m3u8?servicetype=1#http://117.148.179.164/PLTV/88888888/224/3221231711/index.m3u8#http://39.135.34.150:8080/000000001000/1000000002000019789/1.m3u8?xtkg#http://39.134.65.162/PLTV/88888888/224/3221225517/index.m3u8
CCTV-12 社会与法,http://39.134.66.110/PLTV/88888888/224/3221225669/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225637/index.m3u8#http://117.148.179.150/PLTV/88888888/224/3221231660/index.m3u8#http://125.210.152.19:9090/live/hzgq-cctv12gq-h264.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8#http://171.108.239.90:8181/tsfile/live/1105_1.m3u8#http://171.108.239.90:8181/tsfile/live/1038_1.m3u8#http://59.44.10.113:9901/tsfile/live/1007_1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221226931/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225816/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225932/1.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225816/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225932/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226931/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225816/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225932/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226931/index.m3u8?servicetype=1#http://117.148.179.150/PLTV/88888888/224/3221231660/index.m3u8
CCTV-13 新闻,http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8#http://125.210.152.19:9090/live/hzgq-cctv13gq-h264.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8#http://171.108.239.90:8181/tsfile/live/1039_1.m3u8#http://59.44.10.113:9901/tsfile/live/1083_1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225817/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226985/1.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225817/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226985/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225817/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225817/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226985/index.m3u8?servicetype=1#http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8#http://39.135.34.150:8080/000000001000/1000000002000021303/1.m3u8?xtkg

CCTV-14 少儿,http://39.134.66.110/PLTV/88888888/224/3221225674/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8#http://140.207.241.3:8080/live/program/live/cctvsehd/4000000/mnf.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225639/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225640/index.m3u8#http://125.210.152.19:9090/live/hzgq-cctv14gq-h264.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8#http://171.108.239.90:8181/tsfile/live/1040_1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225819/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225933/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227086/1.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225819/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225933/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227086/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225819/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225933/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227086/index.m3u8?servicetype=1#http://117.148.179.182/PLTV/88888888/224/3221231648/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV-15 音乐,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8#http://125.210.152.19:9090/live/hzgq-cctv15gq-h264.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8#http://171.108.239.90:8181/tsfile/live/1041_1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225818/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226989/1.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225818/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226989/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221225818/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226989/index.m3u8?servicetype=1#http://117.148.179.169/PLTV/88888888/224/3221231693/index.m3u8#http://39.135.34.150:8080/000000001000/1000000002000008163/1.m3u8?xtkg
CCTV-16 奥林匹克,http://39.134.115.163:8080/PLTV/88888910/224/3221226230/index.m3u8#http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8#http://125.210.152.19:9090/live/hzgq-cctv16gq-h264.m3u8#http://171.108.239.90:8181/tsfile/live/1042_1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221227125/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227148/1.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227148/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227125/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227148/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227125/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227162/index.m3u8?servicetype=1#http://iptv.tvfix.org/hls/cctv16hd.m3u8
CCTV-16 奥林匹克4K,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221227162/1.m3u8?servicetype=1
CCTV-17 农业农村,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225909/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225708/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225908/index.m3u8#http://117.148.179.167/PLTV/88888888/224/3221231772/index.m3u8#http://125.210.152.19:9090/live/hzgq-cctv17gq-h264.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8#http://171.108.239.90:8181/tsfile/live/1043_1.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221226990/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226986/1.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226990/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226986/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226990/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221226986/index.m3u8?servicetype=1#http://117.148.179.167/PLTV/88888888/224/3221231772/index.m3u8

CCTV-4K 超高清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8#https://p.ggiptv.com/v/4k.m3u8#http://liveop.cctv.cn/hls/4KHD/playlist.m3u8#http://open.live-web.timetv.cn/live03/cctv4k.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221226998/index.m3u8?servicetype=1
CCTV-4K,http://117.148.179.157/PLTV/88888888/224/3221233460/index.m3u8
CCTV-8K,http://117.148.179.157/PLTV/88888888/224/3221233350/index.m3u8
CETV1,http://39.135.49.209:6610/PLTV/88888888/224/3221227067/1.m3u8?servicetype=1#http://117.148.179.156/PLTV/88888888/224/3221231714/index.m3u8#http://117.148.179.149/PLTV/88888888/224/3221231552/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225563/index.m3u8
CETV2,http://117.148.179.162/PLTV/88888888/224/3221231607/index.m3u8
CETV3,http://117.148.179.136/PLTV/88888888/224/3221231543/index.m3u8
CETV4,http://117.148.179.155/PLTV/88888888/224/3221231613/index.m3u8
CGTN-英语,http://live.cgtn.com/1000/prog_index.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225822/index.m3u8?servicetype=1#https://news.cgtn.com/resource/live/english/cgtn-news.m3u8?sign=1652235852-b3d2d3595f8f9f6fb0779c5a9a7d0285#http://39.135.55.105:6610/PLTV/88888888/224/3221226980/index.m3u8?servicetype=1#http://117.148.179.174/PLTV/88888888/224/3221231592/index.m3u8
CGTN-俄语,http://39.135.55.105:6610/PLTV/88888888/224/3221227103/index.m3u8?servicetype=1#ttp://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN-法语,http://39.135.55.105:6610/PLTV/88888888/224/3221227220/index.m3u8?servicetype=1#http://117.148.179.156/PLTV/88888888/224/3221231550/index.m3u8
CGTN-纪录,http://39.135.55.105:6610/PLTV/88888888/224/3221225813/index.m3u8?servicetype=1#http://117.148.179.144/PLTV/88888888/224/3221231492/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225645/index.m3u8
CGTN-西语,http://39.135.55.105:6610/PLTV/88888888/224/3221227238/index.m3u8?servicetype=1http://livees.cgtn.com/500e/prog_index.m3u8
CGTN-阿语,http://39.135.55.105:6610/PLTV/88888888/224/3221227224/index.m3u8?servicetype=1
测试-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226547/1.m3u8
测试-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8
信号测试,http://39.135.55.105:6610/PLTV/88888888/224/3221226664/index.m3u8?servicetype=1
星光导视,http://111.20.33.70/PLTV/88888893/224/3221226338/index.m3u8

CNC,http://source07.v.news.cn/live/CNC_CN/playlist.m3u8
CNC英文,http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8
CNC中文,http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8
CEC汉语,http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
CEC旅游,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
CEC新闻,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
CEC4,http://play.cec-tv.com.cn/channel/cec-tv4.m3u8
now新闻,http://live.cooltv.top/tv/now.php?id=332
now财经,http://live.cooltv.top/tv/now.php?id=333
now直播台,http://live.cooltv.top/tv/now.php?id=331
CCTV-怀旧剧场,http://117.148.179.158/PLTV/88888888/224/3221231544/index.m3u8#http://117.148.179.158/PLTV/88888888/224/3221231544/index.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231544/index.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012511203.m3u8#http://117.148.179.158/PLTV/88888888/224/3221231544/index.m3u8#http://live.tvfix.org/hls/cctvhjjchd.m3u8
CCTV-第一剧场,http://117.148.179.172/PLTV/88888888/224/3221231540/index.m3u8#http://117.148.179.172/PLTV/88888888/224/3221231540/index.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231540/index.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514403.m3u8
CCTV-风云足球,http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8#http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231547/index.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514203.m3u8#http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8#http://live.tvfix.org/hls/cctvfyzqhd.m3u8
CCTV-女性时尚,http://117.148.179.167/PLTV/88888888/224/3221231598/index.m3u8#http://117.148.179.167/PLTV/88888888/224/3221231598/index.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513903.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231598/index.m3u8#http://live.tvfix.org/hls/cctvnxjkhd.m3u8
CCTV-央视台球,http://117.148.179.167/PLTV/88888888/224/3221231616/index.m3u8#http://117.148.179.167/PLTV/88888888/224/3221231616/index.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231616/index.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513703.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231616/index.m3u8#http://live.tvfix.org/hls/cctvtqhd.m3u8
CCTV-央视文化精品,http://117.148.179.147/PLTV/88888888/224/3221231561/index.m3u8
CCTV-世界地理,http://117.148.179.147/PLTV/88888888/224/3221231537/index.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231537/index.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513303.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231537/index.m3u8#http://live.tvfix.org/hls/cctvsjdlhd.m3u8
CCTV-高尔夫网球,http://117.148.179.160/PLTV/88888888/224/3221231619/index.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012512503.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231619/index.m3u8#http://live.tvfix.org/hls/cctvgefwqhd.m3u8
CCTV-文化精品,http://117.148.179.147/PLTV/88888888/224/3221231561/index.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513803.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231561/index.m3u8#http://live.tvfix.org/hls/cctvwhjphd.m3u8
CCTV-风云剧场,http://117.148.179.147/PLTV/88888888/224/3221231604/index.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513603.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231604/index.m3u8#http://live.tvfix.org/hls/cctvfyjchd.m3u8
CCTV-电视指南,http://39.134.196.142/hlsmgsplive.miguvideo.com:8080/ws_v/2018/dszn/dszn711/1000/index.m3u8?&encrypt=#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514003.m3u8#http://117.148.179.147/PLTV/88888888/224/3221231571/index.m3u8
CCTV-风云音乐,http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514103.m3u8#http://live.tvfix.org/hls/cctvfyyyhd.m3u8
CCTV-兵器科技,http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513403.m3u8#http://live.tvfix.org/hls/cctvbqkjhd.m3u8
CCTV-卫生健康,http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513503.m3u8#http://live.tvfix.org/hls/cctvwsjkhd.m3u8

北京卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225673/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225674/index.m3u8#http://140.207.241.3:8080/live/program/live/bjwshd/4000000/mnf.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8#http://140.207.241.2:8080/live/program/live/bjwshd/4000000/mnf.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225673/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225674/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/bjwshd/2300000/mnf.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/bjwshd/4000000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225674/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225826/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225937/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227246/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226222/index.m3u8#http://171.108.239.90:8181/tsfile/live/1062_1.m3u8#http://59.44.10.113:9901/tsfile/live/1012_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225826/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227246/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8#http://183.207.255.197/live/program/live/cqws/1300000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225963/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225831/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225949/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227240/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226202/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226202/index.m3u8#http://171.108.239.90:8181/tsfile/live/1074_1.m3u8#http://59.44.10.113:9901/tsfile/live/1020_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225831/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227240/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8#http://39.134.116.30:8080/PLTV/88888910/224/3221225692/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225612/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8
深圳卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225741/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225700/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225668/index.m3u8#http://140.207.241.3:8080/live/program/live/szwshd/4000000/mnf.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225700/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225848/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221225938/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227242/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225801/index.m3u8#http://171.108.239.90:8181/tsfile/live/1065_1.m3u8#http://59.44.10.113:9901/tsfile/live/1023_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225848/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227242/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8#http://shbu.live.bestvcdn.com.cn:8080/live/program/live/szwshd/4000000/mnf.m3u8
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225745/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225506/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225977/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225506/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8#http://39.135.49.209:6610/PLTV/88888888/224/3221225827/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221227232/1.m3u8?servicetype=1#http://39.135.49.209:6610/PLTV/88888888/224/3221226924/1.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225799/index.m3u8#http://171.108.239.90:8181/tsfile/live/1060_1.m3u8#http://59.44.10.113:9901/tsfile/live/1106_1.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221225827/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227232/index.m3u8?servicetype=1#http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225506/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
